"CityCodeID","CityCode","CountryCode","CityName","CountryName","ProductID","ProductName","Unit","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
757,"AJ01","AJ","Baku","Azerbaijan",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,247.728,309.396,364.971,431.046,472.458,518.205,562.69,609.426,643.155,645.244,672.900034368673,694.575622873213
1056,"FR13","FR","Rennes","France",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,310.44994280882,313.050069315357,322.172258233118,330.436940449839,330.080786201824,335.608523750125,340.444516152532,344.527342477502,350.455607425407,352.604809597787,355.197967983744,357.850860247659
907,"CN41","CN","Taiyuan","China",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,61.4080575016112,76.1747684971722,95.4399633811671,119.931182586143,148.963418421535,184.948834222355,225.302020672778,262.931457457787,305.177244099495,344.462727603939,380.717801726301,411.758356357301
758,"AJ02","AJ","Ganja","Azerbaijan",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,19.991,22.395,25.425,28.145,30.262,30.152,32.234,35.089,37.76,35.77,36.8591769626131,37.6478945591132
908,"CN42","CN","Zhengzhou","China",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,44.7188300549182,56.0967701866908,69.7896761039841,88.6099252731074,119.663654309761,158.960095049832,207.841659670582,253.975740814866,314.347412773354,366.909861240751,417.729553055209,463.826608103679
1058,"FR15","FR","Metz","France",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,228.524328273208,229.557347710595,233.902527379899,236.88045817065,235.40909724605,238.241579842292,240.286730396478,239.617418379211,242.599178894996,243.044686941993,243.885791792669,244.679760823786
783,"AT01","AT","Vienna","Austria",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,1287.5268511028,1302.97799164776,1312.85227736201,1327.73108392353,1340.373,1361.427,1379.261,1395.394,1407.571,1419.269,1430.25465663736,1440.56994865893
1059,"FR16","FR","Clermont-Ferrand","France",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,246.512185186342,246.092885191262,250.039530635859,252.793322629942,251.465942951268,253.981392309199,255.064413580736,255.736559234055,259.467403926864,261.831721299731,263.304980946397,265.242262053248
910,"CN44","CN","Fuzhou","China",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,35.3792587329564,48.1789701952546,62.9022036497781,76.5904857849632,95.8150652478896,120.411950181786,148.86323460065,179.579614973309,213.73024217676,243.547553060806,271.542188961342,296.308073962548
1060,"FR17","FR","Saint-Etienne","France",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,259.976849363196,259.602764167934,264.297166697798,268.268559516236,265.735404616239,268.073855974071,270.068769720493,270.721067704621,273.691557344656,274.664009667004,276.481143381875,278.271140978874
911,"CN45","CN","Shijiazhuang","China",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,41.3056747410536,52.8533176279257,67.1609486612235,81.8219901322377,108.888053881668,142.434495822548,180.930805782885,222.332173249851,257.456068917346,295.868682446402,331.861909710942,363.174250955351
784,"AT02","AT","Graz","Austria",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,342.68651914563,346.248014008655,350.829995607633,356.19515399624,361.241160722883,367.592146690671,373.141045761378,378.509913187534,383.629732088557,388.137324237117,391.646411695681,395.125041437674
785,"AT03","AT","Linz","Austria",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,289.561377141489,292.109653823889,295.015042761503,299.207600704682,302.970059776575,307.995521056671,313.4364749756,318.819188250594,322.819547663119,326.319251039388,329.681652851092,332.844046183493
1062,"FR19","FR","Orleans","France",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,214.536251851727,213.657635799016,216.499676799855,219.03775530189,217.880131414313,219.561881301947,219.972547176108,220.830166707354,222.453817511845,223.258144010066,223.506642044097,224.093677515769
913,"CN47","CN","Linyi","China",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,41.7634064450488,54.3908511907899,69.6942932209153,86.9834427834445,117.250708499316,155.065868018396,190.071945749602,235.096171910307,277.764811682427,317.671797691535,354.355507672373,387.276531723158
786,"AT04","AT","Salzburg","Austria",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,170.448065042067,172.35154691398,173.887348107233,176.858256023815,179.227,183.632,186.288,189.882,192.571,195.117,197.440948813621,199.87968584591
914,"CN48","CN","Daqing","China",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,25.770681752038,29.6127000497814,34.3339813116654,40.7470315529805,52.3327013134361,64.2204856738514,77.1485403341697,89.2590949338024,98.9046896173631,109.952840910665,119.911389800166,128.110313202499
1064,"FR21","FR","Nancy","France",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,234.036507866694,234.644908319569,238.97550463434,242.232912589111,239.398065035347,243.781639984438,243.537896095235,244.318549642996,246.327957357766,247.096440282804,247.582056507405,248.508716941574
787,"AT05","AT","Innsbruck","Austria",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,126.660425522409,128.027824889545,129.274516533496,131.103470170354,133.01,135.92,138.483,141.079,143.358,145.655,147.482925810678,149.222132509626
1065,"FR22","FR","Angers","France",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,185.844371186102,186.235696485661,190.044370892672,193.692708648172,192.531020077344,194.179555114353,196.535413851937,196.847787852541,198.915051010556,199.091448214713,199.847157925424,200.608665240233
916,"CN50","CN","Huizhou","China",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,46.760302038961,58.9593216971222,75.5185539313316,92.269913078298,113.017899247755,142.917330323917,170.13929615204,197.027439372668,224.794283880301,253.05568486703,278.870545185172,301.936483849873
788,"AT06","AT","Klagenfurt","Austria",2666,"Passenger Cars in Use","'000",NA,NA,NA,NA,NA,149.713019319488,151.171773749316,153.356056477527,156.169483864876,158.416,161.539,164.448,167.466,169.73,171.639,173.525318067347,175.365433220453
